#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
NP|2544|32.78112|-79.93198|5.0|Charleston Place Hotel|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2554|33.97525|-80.96105|77.0|VAMC, Bldg 106|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2561|32.78401|-79.9539|2.0|VAMC, Bldg 1|2599-12-31T23:59:59|3000-01-01T00:00:00

#DATACENTER=RASPISHAKE,http://raspberryshake.net/
AM|R1E5E|28.51351351351351|-80.63709568329867|3.0|Raspberry Shake Citizen Science Station|2021-10-16T00:48:20|2599-12-31T23:59:59
AM|R3A5D|34.126126126126124|-80.8334738858854|126.0|Raspberry Shake Citizen Science Station|2022-04-16T19:03:13|2599-12-31T23:59:59
AM|R5C4C|32.78378378378378|-79.93062730639915|3.0|Raspberry Shake Citizen Science Station|2019-12-16T13:21:04|2599-12-31T23:59:59
AM|R6498|32.78378378378378|-79.93062730639915|3.0|Raspberry Shake Citizen Science Station|2020-01-09T20:12:46|2599-12-31T23:59:59
AM|R71D7|33.990990990990994|-81.02916988885181|91.0|Raspberry Shake Citizen Science Station|2022-12-15T16:53:55|2599-12-31T23:59:59
AM|RA2B7|28.144144144144143|-80.66404573141264|16.0|Raspberry Shake Citizen Science Station|2020-05-23T23:26:33|2599-12-31T23:59:59
AM|RB0A4|34.01801801801802|-81.1927037622706|105.0|Raspberry Shake Citizen Science Station|2021-10-14T00:30:26|2599-12-31T23:59:59
AM|RB551|32.78378378378378|-79.93062730639915|3.0|Raspberry Shake Citizen Science Station|2023-03-20T15:05:46|2599-12-31T23:59:59
AM|RB7FF|32.747747747747745|-80.04746328232365|9.0|Raspberry Shake Citizen Science Station|2023-06-09T15:55:00|2599-12-31T23:59:59
AM|RCA44|32.945945945945944|-80.16792152228211|14.0|Raspberry Shake Citizen Science Station|2022-06-30T20:56:58|2599-12-31T23:59:59
AM|RD76A|34.090090090090094|-77.90578827613044|1.0|Raspberry Shake Citizen Science Station|2023-03-26T23:40:43|2599-12-31T23:59:59
AM|RDAEE|33.98198198198198|-81.02382975218252|62.0|Raspberry Shake Citizen Science Station|2022-10-14T19:49:57|2599-12-31T23:59:59
