#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
HV|MOKD|19.485115|-155.597133|4131.0|Mokuaweoweo Crater Digital|2010-10-08T00:00:00|2599-12-31T23:59:59
HV|MONK|19.339825|-155.874496|308.0|Mamalahoa Hwy, Captain Cook, HI|2012-04-25T00:00:00|2599-12-31T23:59:59
HV|MOTT|19.504377|-154.91655|138.0|Kauai Ln, Nanawale Estates, HI|2013-03-19T00:00:00|2599-12-31T23:59:59
HV|NAGD|19.698593|-155.024497|37.0|National Air Guard Digital|2011-06-28T00:00:00|2599-12-31T23:59:59
HV|NAHU|19.4151|-155.23831|1177.0|Nahuku Lava Tube|2013-08-06T00:00:00|2599-12-31T23:59:59
HV|NPOC|19.39296|-155.109605|805.0|North of Puu Oo|2007-07-05T00:00:00|2599-12-31T23:59:59
HV|OBL|19.417662|-155.284097|1119.0|Observatory Bluff|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|OTLD|19.386532|-155.281715|1103.0|Outlet Digital|2011-03-29T00:00:00|2599-12-31T23:59:59
HV|P07|19.495094|-154.915726|134.0|Nanawale Estates Community Center (PGV borehole #7)|2018-06-02T00:00:00|2599-12-31T23:59:59
HV|PAUD|19.373785|-155.2155|994.0|Pauahi, Hawaii Digital|2011-03-30T00:00:00|2599-12-31T23:59:59
HV|PLAD|19.529823|-155.456467|2981.0|Puu Ulaula, Hawaii Digital|2011-01-11T00:00:00|2599-12-31T23:59:59
HV|POLD|19.28123|-155.224645|176.0|Poliokeawe, Hawaii|2011-06-10T00:00:00|2599-12-31T23:59:59
HV|PPLD|19.155413|-155.462112|34.0|Puu Pili, Hawaii Digital|2011-06-07T00:00:00|2599-12-31T23:59:59
HV|PUHI|19.38551|-155.25131|1079.0|Puhimau Thermal Area|2015-05-14T00:00:00|2599-12-31T23:59:59
HV|RCOD|19.402745|-155.627597|3672.0|Red Cone Hawaii Digital|2011-01-11T00:00:00|2599-12-31T23:59:59
HV|RIMD|19.395368|-155.273643|1145.0|Caldera Rim Hawaii Digital|2010-11-10T00:00:00|2599-12-31T23:59:59
HV|RSDD|19.46017|-155.27533|1296.0|Rainshed Hawaii Digital|2011-07-06T00:00:00|2599-12-31T23:59:59
HV|SBL|19.427078|-155.267682|1081.0|Steam Bluff Hawaii|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|SDH|19.390003|-155.293995|1115.0|Sand Hill|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|SPDD|18.97936|-155.667897|251.0|South Point Hawaii Digital|2010-10-27T00:00:00|2599-12-31T23:59:59
HV|STCD|19.38486|-155.12543|769.0|Steam Cracks Hawaii Digital|2011-03-14T00:00:00|2599-12-31T23:59:59
HV|SWRD|19.451827|-155.602737|4053.0|Southwest Rift Zone Hawaii Digital|2010-10-15T00:00:00|2599-12-31T23:59:59
HV|TOUO|19.504323|-155.702741|2535.0|Tube O'o Hawaii|2013-07-23T00:00:00|2599-12-31T23:59:59
HV|TRAD|19.412033|-155.54704|3213.0|Trail Hawaii Digital|2010-09-08T00:00:00|2599-12-31T23:59:59
HV|UWB|19.42476|-155.277582|1084.0|Uwekahuna Bluff Hawaii|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|UWE|19.420972|-155.291162|1231.0|Uwekahuna Vault Hawaii|1959-10-01T00:00:00|2599-12-31T23:59:59
HV|WAID|19.856873|-155.65748|1429.0|Waikii Ranch Hawaii Digital|2011-08-04T00:00:00|2599-12-31T23:59:59
HV|WALE|19.4946|-154.914263|170.83|Nanawale Estates|2018-06-05T00:00:00|2024-01-12T00:00:00
HV|WILD|19.466578|-155.58107|4039.0|Wilkes Cabin Hawaii Digital|2010-11-04T00:00:00|2599-12-31T23:59:59
HV|WOOD|19.248378|-155.498982|906.0|Wood Valley Hawaii Digital|2011-04-28T00:00:00|2599-12-31T23:59:59
HV|WRM|19.406623|-155.300005|1153.0|West Rim Hawaii Digital|1998-02-01T00:00:00|2599-12-31T23:59:59
IM|I59H1|19.591532|-155.8936|1033.5|Hawaii Infrasonic Array, Site I59H1, USA|2001-02-20T00:00:00|2599-12-31T23:59:59
IM|I59H2|19.600961|-155.89527|1040.9|Hawaii Infrasonic Array, Site I59H2, USA|2001-02-20T00:00:00|2599-12-31T23:59:59
IM|I59H3|19.59106|-155.88175|1130.1|Hawaii Infrasonic Array, Site I59H3, USA|2001-02-20T00:00:00|2599-12-31T23:59:59
IM|I59H4|19.585536|-155.8988|962.0|Hawaii Infrasonic Array, Site I59H4, USA|2001-02-20T00:00:00|2599-12-31T23:59:59
IU|KIP|21.42|-158.0112|110.0|Kipapa, Hawaii, USA|1988-08-15T00:00:00|2599-12-31T23:59:59
IU|POHA|19.7573|-155.5326|1990.0|Pohakuloa, Hawaii, USA|1999-11-13T00:00:00|2599-12-31T23:59:59
NT|HON|21.3166|-157.9996|4.0|Honolulu|1901-01-01T00:00:00|2599-12-31T23:59:59
NT|HOT|21.3166|-157.9996|4.0|Honolulu Test|1901-01-01T00:00:00|2599-12-31T23:59:59
PT|2806|21.155273|-157.093613|136.0|Kaunakakai Airport Fire Station, Molokai, Hawaii|1985-11-21T00:00:00|2045-01-01T00:00:00
PT|DHH|21.263201|-157.800598|125.0|Diamond Head, Oahu, Hawaii|1985-05-05T00:00:00|2045-01-01T00:00:00
PT|HILB|19.7033|-155.080597|35.0|Hilo UH Campus, Hawaii|2007-07-13T16:27:00|2045-01-01T00:00:00
PT|HLK|20.758301|-156.247894|2132.0|Haleakala National Park HQ, Maui, Hawaii|2007-08-20T01:44:00|2045-01-01T00:00:00
PT|HON|21.316401|-157.997696|3.0|Honolulu Observatory, Oahu, Hawaii|1992-04-14T00:00:00|2045-01-01T00:00:00
PT|HPAH|20.0303|-155.697296|753.0|Hawaii Preparatory Academy, Hawaii|2007-12-04T00:20:00|2045-01-01T00:00:00
PT|HPO|19.0856|-155.550995|15.0|Honuapo, Hawaii|1985-11-21T00:00:00|2045-01-01T00:00:00
PT|KEKH|21.982901|-159.710999|54.0|Kekaha, Kauai, Hawaii|2007-07-13T16:27:00|2599-12-31T23:59:59
