#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
YQ|KALO|-9.9111|33.644798|1065.0|Kalowe,Malawi|2014-07-22T00:00:00|2015-11-04T23:59:59
YQ|KAPK|-9.7801|33.457401|1357.0|Kapoka,Malawi|2014-07-21T00:00:00|2015-11-04T23:59:59
YQ|KAPO|-9.7851|33.820801|533.0|Kaporo,Malawi|2014-07-20T00:00:00|2015-11-04T23:59:59
YQ|KARM|-9.9541|33.895401|527.0|Karonga Airport MW|2013-06-26T00:00:00|2015-11-04T23:59:59
YQ|KIDE|-9.2745|35.0214|1760.0|Kidegembe,Tanzania|2014-06-30T00:00:00|2015-11-04T23:59:59
YQ|KIFA|-9.5472|35.1026|1742.0|Kifanya,Tanzania|2014-06-30T00:00:00|2015-11-04T23:59:59
YQ|KIMO|-10.6922|36.046299|841.0|Ikongo,Tanzania|2014-07-14T00:00:00|2015-11-04T23:59:59
YQ|KIPE|-9.2936|34.436401|2224.0|Kipengere,Tanzania|2013-08-08T00:00:00|2015-11-04T23:59:59
YQ|KURU|-11.1996|35.457699|751.0|Muhukuru,Tanzania|2014-07-19T00:00:00|2015-11-04T23:59:59
YQ|LIGA|-10.6835|35.254501|976.0|Liganga,Tanzania|2014-07-15T00:00:00|2015-11-04T23:59:59
YQ|LIVA|-10.6138|34.106998|1371.0|Livingstonia,Malawi|2014-07-23T00:00:00|2015-11-04T23:59:59
YQ|LOSI|-8.3872|33.168201|1233.0|Makongolosi,Tanzania|2014-07-02T00:00:00|2015-11-04T23:59:59
YQ|MAKE|-9.2647|34.096802|2304.0|Makete,Tanzania|2013-08-09T00:00:00|2015-11-04T23:59:59
YQ|MAND|-10.4782|34.600498|511.0|Manda,Tanzania|2014-07-05T00:00:00|2015-11-04T23:59:59
YQ|MATA|-8.9593|33.968899|2074.0|Matamba,Tanzania|2013-08-14T00:00:00|2015-11-04T23:59:59
YQ|MBAM|-11.2484|34.791901|560.0|Mbamba_Bay,Tanzania|2014-07-21T00:00:00|2015-11-04T23:59:59
YQ|MBEY|-8.9996|33.250401|1393.0|Mbeya,Tanzania|2013-08-15T00:00:00|2015-11-04T23:59:59
YQ|MBHS|-9.4309|33.9846|560.0|Matema,Tanzania|2013-08-10T00:00:00|2015-11-04T23:59:59
YQ|MFRI|-9.2944|35.312901|1604.0|Mfriga,Tanzania|2014-06-30T00:00:00|2015-11-04T23:59:59
YQ|MKIL|-10.8807|34.681301|490.0|Mkili,Tanzania|2014-07-24T00:00:00|2015-11-04T23:59:59
YQ|MLOW|-10.7827|34.207199|513.0|Mlowe,Malawi|2014-07-23T00:00:00|2015-11-04T23:59:59
YQ|MUDI|-9.8621|34.937302|1397.0|Mudindi,Tanzania|2014-07-11T00:00:00|2015-11-04T23:59:59
YQ|MZUN|-9.1502|33.521301|1399.0|Kiwira,Tanzania|2013-08-14T00:00:00|2015-11-04T23:59:59
YQ|NGEA|-10.6754|35.6744|1200.0|Songea,Tanzania|2014-07-12T00:00:00|2015-11-04T23:59:59
YQ|NGON|-10.9387|33.942799|1060.0|Ngonga,Malawi|2014-07-13T00:00:00|2015-11-04T23:59:59
YQ|NIND|-10.1421|34.579201|1292.0|Nindi,Tanzania|2014-07-06T00:00:00|2015-11-04T23:59:59
YQ|NKAL|-9.1881|33.773602|1551.0|Nkalisi,Tanzania|2013-08-09T00:00:00|2015-11-04T23:59:59
YQ|NTHA|-10.3521|33.637199|1291.0|Nthalire,Malawi|2014-07-23T00:00:00|2015-11-04T23:59:59
YQ|SCH|-10.1754|34.032398|529.0|Mlare,Malawi|2014-07-20T00:00:00|2015-11-04T23:59:59
YQ|THAN|-11.4683|34.1842|683.0|Thanula,Malawi|2014-07-18T00:00:00|2015-11-04T23:59:59
YQ|THAZ|-10.8305|33.5924|1695.0|Thazima,Malawi|2014-07-16T00:00:00|2015-11-04T23:59:59
YQ|TIRI|-10.7626|34.883099|1295.0|Matiri,Tanzania|2014-07-21T00:00:00|2015-11-04T23:59:59
YQ|TOLA|-9.5921|34.584099|2201.0|Matola,Tanzania|2014-06-29T00:00:00|2015-11-04T23:59:59
YQ|UKWA|-9.4539|34.215801|2143.0|Ukwama,Tanzania|2013-08-08T00:00:00|2015-11-04T23:59:59
YQ|UNDA|-9.8536|34.473801|1767.0|Madunda,Tanzania|2014-07-08T00:00:00|2015-11-04T23:59:59
YQ|UWEM|-9.4696|34.7859|2151.0|Njombe,Tanzania|2014-06-30T00:00:00|2015-11-04T23:59:59
YQ|VWZM|-11.1753|33.574402|1134.0|Vwaza MW|2014-06-29T00:00:00|2015-11-04T23:59:59
YQ|WENY|-10.1579|33.5574|1516.0|Wenya,Malawi|2014-07-23T00:00:00|2015-11-04T23:59:59
YQ|WINO|-9.7576|35.300098|1486.0|Wino,Tanzania|2014-07-13T00:00:00|2015-11-04T23:59:59
YQ|ZINI|-10.4659|35.338299|1044.0|Mgazini,Tanzania|2014-07-16T00:00:00|2015-11-04T23:59:59
ZV|KASA|-8.43832|31.147261|784.0|KASANGA|2014-06-23T00:00:00|2015-09-03T00:00:00
ZV|LAEA|-8.57677|32.042221|1568.0|LAELA|2014-06-29T00:00:00|2015-09-04T00:00:00
ZV|SUMA|-7.96386|31.625191|1842.0|SUMBAWANGA|2014-06-28T00:00:00|2015-09-03T00:00:00
