#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
YN|OBS17|48.243099|-129.253204|-2376.0|SIO OBS ID OBS17|2009-08-26T00:00:00|2009-09-12T23:59:59
YN|OBS18|48.0816|-129.274796|-2440.0|SIO OBS ID OBS18|2009-08-26T00:00:00|2009-09-11T23:59:59
YN|OBS19|47.594799|-129.440308|-2626.0|WHOI OBS ID D25|2009-08-23T00:00:00|2009-09-14T23:59:59
YN|OBS20|47.667099|-129.428604|-2421.0|WHOI OBS ID D15|2009-08-23T00:00:00|2009-09-14T23:59:59
YN|OBS21|47.7743|-129.414001|-2465.0|WHOI OBS ID D26|2009-08-23T00:00:00|2009-09-14T23:59:59
YN|OBS22|47.8634|-129.401199|-2562.0|WHOI OBS ID D32|2009-08-23T00:00:00|2009-09-14T23:59:59
YN|OBS23|47.952599|-129.388397|-2548.0|WHOI OBS ID D21|2009-08-23T00:00:00|2009-09-15T23:59:59
YN|OBS24|48.0429|-129.375107|-2512.0|WHOI OBS ID D09|2009-08-24T00:00:00|2009-09-12T23:59:59
YN|OBS25|48.131802|-129.362793|-2593.0|WHOI OBS ID D11|2009-08-24T00:00:00|2009-09-12T23:59:59
YN|OBS26|48.222401|-129.350403|-2696.0|WHOI OBS ID D34|2009-08-24T00:00:00|2009-09-11T23:59:59
YN|OBS27|48.295799|-129.367401|-2590.0|WHOI OBS ID D29|2009-08-26T00:00:00|2009-09-11T23:59:59
YN|OBS28|48.432899|-129.252808|-2519.0|WHOI OBS ID D03|2009-08-24T00:00:00|2009-09-11T23:59:59
YN|OBS29|47.6968|-129.081802|-2605.0|SIO OBS ID OBS29|2009-08-25T00:00:00|2009-09-14T23:59:59
YN|OBS30|47.760502|-129.0495|-2655.0|SIO OBS ID OBS30|2009-08-25T00:00:00|2009-09-14T23:59:59
YN|OBS31|47.821602|-129.005295|-2648.0|SIO OBS ID OBS31|2009-08-25T00:00:00|2009-09-14T23:59:59
YN|OBS32|47.8923|-129.003601|-2571.0|SIO OBS ID OBS32|2009-08-25T00:00:00|2009-09-16T23:59:59
