#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
YO|407|34.404301|-75.197701|-2979.0|WHOI OBS ID D34|2014-09-22T00:00:00|2014-10-03T23:59:59
YO|408|34.568501|-75.089996|-2907.0|WHOI OBS ID D06|2014-09-22T00:00:00|2014-10-03T23:59:59
YO|409|34.623199|-74.780296|-3156.0|WHOI OBS ID D50|2014-09-23T00:00:00|2014-10-03T23:59:59
YO|410|34.723099|-74.995903|-2885.0|SIO OBS ID 410|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|411|34.806599|-74.757004|-2973.0|SIO OBS ID 411|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|412|34.876801|-74.895699|-2852.0|SIO OBS ID 412|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|413|35.000401|-74.724701|-2828.0|SIO OBS ID 413|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|414|35.033798|-74.794197|-2734.0|SIO OBS ID 414|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|415|35.196999|-74.688202|-2600.0|WHOI OBS ID D63|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|416|35.330799|-74.599503|-2445.0|WHOI OBS ID D31|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|417|35.368198|-74.656898|-2248.0|WHOI OBS ID D60|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|418|35.465599|-74.513603|-2290.0|WHOI OBS ID D18|2014-09-23T00:00:00|2014-10-04T23:59:59
YO|420|35.874802|-74.561203|-1925.0|SIO OBS ID 420|2014-09-23T00:00:00|2014-10-05T23:59:59
YO|421|36.052898|-74.529503|-1810.0|SIO OBS ID 421|2014-09-23T00:00:00|2014-10-05T23:59:59
YO|422|36.244701|-74.494301|-1631.0|SIO OBS ID 422|2014-09-23T00:00:00|2014-10-05T23:59:59
YO|500|34.336899|-76.686401|-29.0|SIO OBS ID 500|2014-09-30T00:00:00|2014-10-01T23:59:59
YO|A01|33.9366|-75.726601|-1755.0|WHOI_OBS_ID S38|2014-04-11T00:00:00|2015-04-03T23:59:59
YO|A02|34.357498|-75.448799|-2779.0|WHOI_OBS_ID S46|2014-04-08T00:00:00|2015-04-05T23:59:59
YO|A03|34.691101|-75.210899|-2638.0|WHOI_OBS_ID S65|2014-04-08T00:00:00|2015-04-05T23:59:59
YO|A04|35.034901|-75.000397|-2293.0|WHOI_OBS_ID S68|2014-04-06T00:00:00|2015-04-01T23:59:59
YO|A05B|35.3358|-74.664497|-2231.0|WHOI_OBS_ID S42|2014-04-05T00:00:00|2015-04-01T23:59:59
YO|A06B|35.804501|-74.648804|-1325.0|WHOI_OBS_ID S27|2014-04-03T00:00:00|2015-03-30T23:59:59
YO|B01|33.792801|-75.408096|-3124.0|WHOI_OBS_ID S53|2014-04-11T00:00:00|2015-04-04T23:59:59
YO|B02B|34.134701|-75.015701|-3338.0|WHOI_OBS_ID S37|2014-04-09T00:00:00|2015-04-05T23:59:59
YO|B05B|35.1759|-74.3451|-2961.0|WHOI_OBS_ID S30|2014-04-05T00:00:00|2015-03-31T23:59:59
YO|B06|35.615898|-74.3722|-2517.0|WHOI_OBS_ID S22|2014-04-03T00:00:00|2015-03-30T23:59:59
YO|C01|33.665901|-75.118103|-3485.0|WHOI_OBS_ID S45|2014-04-11T00:00:00|2015-04-04T23:59:59
YO|C03|34.464901|-74.888802|-3246.0|WHOI_OBS_ID S72|2014-04-08T00:00:00|2015-04-05T23:59:59
YO|C04|34.879799|-74.6465|-3023.0|WHOI_OBS_ID S01|2014-04-06T00:00:00|2015-04-01T23:59:59
YO|C06|35.5061|-74.072601|-2933.0|WHOI_OBS_ID S14|2014-04-03T00:00:00|2015-03-30T23:59:59
YO|CHPH|35.259899|-75.548302|3.0|Cape Hatteras Principal's House|2014-05-13T00:00:00|2015-06-30T23:59:59
YO|D01|33.539001|-74.849503|-3808.0|WHOI_OBS_ID S73|2014-04-11T00:00:00|2015-04-05T23:59:59
YO|D02B|33.990501|-74.712898|-3760.0|WHOI_OBS_ID S23|2014-04-09T00:00:00|2015-04-05T23:59:59
YO|D03|34.3559|-74.488701|-3584.0|WHOI_OBS_ID S19|2014-04-07T00:00:00|2015-04-05T23:59:59
YO|D04|34.689999|-74.257896|-3417.0|WHOI_OBS_ID S74|2014-04-06T00:00:00|2015-04-01T23:59:59
YO|D05B|35.013802|-74.0327|-3335.0|WHOI_OBS_ID S59|2014-04-05T00:00:00|2015-03-31T23:59:59
YO|D06|35.392601|-73.765701|-3352.0|WHOI_OBS_ID S33|2014-04-03T00:00:00|2015-03-30T23:59:59
YO|ECHS|34.7817|-76.630501|1.0|East Carteret High School|2014-05-14T00:00:00|2015-06-30T23:59:59
YO|FFMS|36.003101|-75.667999|3.0|First Flight Middle School|2014-05-13T00:00:00|2015-06-30T23:59:59
YO|X01|36.225201|-74.5793|-1329.0|WHOI_OBS_ID S66|2014-04-03T00:00:00|2015-03-30T23:59:59
YO|X02|36.452599|-74.079002|-2548.0|WHOI_OBS_ID S69|2014-04-02T00:00:00|2015-03-30T23:59:59
YO|X03|35.893299|-72.719002|-3890.0|WHOI_OBS_ID S28|2014-04-12T00:00:00|2015-04-06T23:59:59
YO|X04|34.701099|-71.527496|-4459.0|WHOI_OBS_ID S67|2014-04-04T00:00:00|2015-03-30T23:59:59
YO|X05|34.7458|-73.075401|-4388.0|WHOI_OBS_ID S05|2014-04-04T00:00:00|2015-03-31T23:59:59
YO|X06|33.6507|-72.205704|-5154.0|WHOI_OBS_ID S61|2014-04-07T00:00:00|2015-04-02T23:59:59
YO|X07|33.8036|-73.670502|-4476.0|WHOI_OBS_ID S48|2014-04-07T00:00:00|2015-04-05T23:59:59
YO|X08|32.693199|-72.816498|-5271.0|WHOI_OBS_ID S71|2014-04-09T00:00:00|2015-04-02T23:59:59
YO|X09|32.516899|-74.3536|-4726.0|WHOI_OBS_ID S20|2014-04-10T00:00:00|2015-04-03T23:59:59
YO|X10|33.047501|-76.059898|-2243.0|WHOI_OBS_ID S70|2014-04-11T00:00:00|2015-04-03T23:59:59
ZZ|BEAR|37.5285|-78.285797|112.0|Cumberland, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|DUMP|37.7953|-78.017502|110.0|Goochland, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|FORK|37.757099|-78.253899|94.0|Powhatan, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|HANK|37.6208|-78.536797|123.0|Dillwyn, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|JILL|37.978199|-77.824898|88.0|Mineral, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|JSRW|37.693802|-77.8787|67.0|Goochland, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|KSWK|38.044998|-78.328003|142.0|Keswick, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|KTHY|37.971901|-77.721298|94.0|Spotsylvania, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|MARK|37.933102|-78.0354|143.0|Louisa, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|OAKS|38.1432|-77.730301|111.0|Spotsylvania, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|ORCH|37.486401|-77.7995|115.0|Powhatan, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|PTTI|37.940601|-77.986|96.0|Louisa, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|PWTN|37.533001|-77.986|99.0|Powhatan, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|SPKY|37.6665|-78.089302|86.0|Cartersville, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|SPRS|37.5504|-78.369698|129.0|Dillwyn, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|TRCY|37.9002|-77.840103|114.0|Mineral, VA|2014-01-08T00:00:00|2014-04-20T23:59:59
ZZ|WINE|37.789501|-78.405502|122.0|Scottsville, VA|2014-01-08T00:00:00|2014-04-20T23:59:59

#DATACENTER=IRISPH5,http://ds.iris.edu
ZI|101|36.084635|-75.704255|3.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|102|36.097445|-75.73443|8.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|103|36.119515|-75.8129|4.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
