#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
AV|KABR|58.1304|-154.9705|940.0|Katmai Barrier Ridge, Alaska|1998-08-12T00:00:00|2020-08-01T00:00:00
AV|KABU|58.2702|-155.2843|1065.0|Katmai Buttress Ridge, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|KAHC|58.6483|-155.0081|1250.0|Katmai Hardscrabble Creek, Alaska|1998-10-12T00:00:00|2599-12-31T23:59:59
AV|KAHG|58.493726|-154.54667|910.0|Katmai Hook Glacier, Alaska|1998-10-12T00:00:00|2599-12-31T23:59:59
AV|KAIC|58.4843|-155.0479|734.0|Katmai Ikaluik Glacier, Alaska|1998-10-12T00:00:00|2020-06-30T00:00:00
AV|KAKN|58.2963|-155.0632|1049.0|Knife Creek Promontory, Katmai, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|KAPH|58.596689|-154.346679|907.0|Katmai Pasha, Alaska|1998-10-12T00:00:00|2599-12-31T23:59:59
AV|KARR|58.498123|-154.70383|609.0|Katmai Rainbow River, Alaska|1998-10-12T00:00:00|2599-12-31T23:59:59
AV|KAWH|58.383|-154.8013|777.0|Katmai West Hook, Alaska|1998-10-12T00:00:00|2599-12-31T23:59:59
AV|KBM|58.27467|-155.20517|687.0|Katmai Baked Mountain, Alaska|1997-07-18T00:00:00|2599-12-31T23:59:59
AV|KCE|58.2426|-155.1854|777.0|Katmai Cerebus, Alaska|1997-07-19T00:00:00|2021-08-18T00:00:00
AV|KCG|58.3069|-155.1135|762.0|Knife Creek Glacier, Katmai, Alaska|1997-07-19T00:00:00|2021-08-18T00:00:00
AV|KEL|58.44|-155.7407|975.0|Katmai Kelez, Alaska|1997-07-20T00:00:00|2599-12-31T23:59:59
AV|KJL|58.0533|-155.5753|792.0|Kejulik, Katmai, Alaska|1996-07-25T00:00:00|2599-12-31T23:59:59
AV|KVT|58.38067|-155.29854|505.7|Katmai Valley of 10,000 Smokes, Alaska|1988-08-01T00:00:00|2599-12-31T23:59:59
AV|LVA|54.1609|-166.0337|457.0|Lava Point, Akutan Volcano, Alaska|1996-07-24T00:00:00|2599-12-31T23:59:59
AV|MCIR|53.9505|-166.8942|800.0|Makushin Cirque, Makushin Volcano, Alaska|1996-07-25T00:00:00|2599-12-31T23:59:59
