#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
X4|2S25|16.493935|-100.662387|-5506.0|OBS_ID: D56|2022-05-21T00:00:00|2022-05-26T23:59:59
X4|2S26|16.567058|-100.609812|-4555.0|SIO OBS ID 2S26|2022-05-21T00:00:00|2022-05-25T23:59:59
X4|2S27|16.641177|-100.556515|-3339.0|OBS_ID: D26|2022-05-21T00:00:00|2022-05-26T23:59:59
X4|2S28|16.715267|-100.503173|-1519.0|SIO OBS ID 2S28|2022-05-21T00:00:00|2022-05-25T23:59:59
X4|2S29|16.789098|-100.44964|-982.0|OBS_ID: D34|2022-05-22T00:00:00|2022-05-26T23:59:59
X4|2S30|16.863117|-100.396128|-743.0|SIO OBS ID 2S30|2022-05-22T00:00:00|2022-05-26T23:59:59
X4|2S31|16.937633|-100.342247|-423.0|SIO OBS ID 2S31|2022-05-22T00:00:00|2022-05-26T23:59:59
X4|3S01|16.612087|-99.506905|-150.0|OBS_ID: D90|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S02|16.53142|-99.54736|-1092.0|SIO OBS ID 3S02|2022-05-26T00:00:00|2022-05-27T23:59:59
X4|3S03|16.451322|-99.588402|-1495.0|OBS_ID: D06|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S04|16.36841|-99.63017|-2583.0|SIO OBS ID 3S04|2022-05-26T00:00:00|2022-05-27T23:59:59
X4|3S05|16.289433|-99.670525|-3960.0|OBS_ID: D28|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S06|16.208|-99.71204|-5032.0|SIO OBS ID 3S06|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S07|16.127833|-99.752595|-5021.0|OBS_ID: D26|2022-05-26T00:00:00|2022-05-29T23:59:59
X4|3S08|16.0463|-99.79405|-4399.0|SIO OBS ID 3S08|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S09|16.015753|-99.80904|-4217.0|OBS_ID: D34|2022-05-26T00:00:00|2022-06-01T23:59:59
X4|3S10|15.96482|-99.83526|-4037.0|SIO OBS ID 3S10|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S11|15.885403|-99.87582|-3795.0|OBS_ID: D56|2022-05-26T00:00:00|2022-05-29T23:59:59
X4|3S12|15.804195|-99.91686|-3241.0|SIO OBS ID 3S12|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|3S13|15.7236|-99.9572|-3635.0|SIO OBS ID 3S13|2022-05-26T00:00:00|2022-05-28T23:59:59
X4|4S01|17.116977|-101.515085|-1639.0|OBS_ID: D49|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S02|17.079292|-101.41044|-1433.0|OBS_ID: D55|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S03|17.0406|-101.3043|-1525.0|SIO OBS ID 4S03|2022-06-04T00:00:00|2022-06-07T23:59:59
X4|4S04|17.00279|-101.199397|-1942.0|OBS_ID: D29|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S06|16.89129|-100.89144|-2298.0|SIO OBS ID 4S06|2022-06-04T00:00:00|2022-06-07T23:59:59
X4|4S07|16.891293|-100.89144|-2198.0|OBS_ID: D10|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S08|16.8469|-100.76858|-1775.0|SIO OBS ID 4S08|2022-06-04T00:00:00|2022-06-07T23:59:59
X4|4S09|16.811118|-100.672047|-974.0|OBS_ID: D90|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S10|16.7725|-100.5668|-910.0|SIO OBS ID 4S10|2022-06-04T00:00:00|2022-06-07T23:59:59
X4|4S11|16.74227|-100.484478|-1139.0|OBS_ID: D26|2022-06-04T00:00:00|2022-06-08T23:59:59
X4|4S12|16.719837|-100.423093|-1412.0|OBS_ID: D06|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|4S13|16.69517|-100.3567|-1430.0|SIO OBS ID 4S13|2022-06-05T00:00:00|2022-06-07T23:59:59
X4|4S14|16.656273|-100.251452|-1823.0|OBS_ID: D34|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|4S15|16.61755|-100.14636|-2104.0|SIO OBS ID 4S15|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|4S16|16.578902|-100.04117|-1522.0|OBS_ID: D56|2022-06-05T00:00:00|2022-06-09T23:59:59
X4|4S17|16.5403|-99.9352|-1447.0|SIO OBS ID 4S17|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|4S18|16.501185|-99.831262|-1780.0|OBS_ID: D04|2022-06-05T00:00:00|2022-06-09T23:59:59
X4|4S19|16.4619|-99.7248|-1782.0|SIO OBS ID 4S19|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|4S20|16.422913|-99.620778|-1750.0|OBS_ID: D60|2022-06-05T00:00:00|2022-06-09T23:59:59
X4|4S21|16.390737|-99.533842|-1735.0|OBS_ID: D35|2022-06-05T00:00:00|2022-06-09T23:59:59
X4|4S22|16.337|-99.3887|-1630.0|SIO OBS ID 4S22|2022-06-05T00:00:00|2022-06-08T23:59:59
